gene_id	gene_name	Id1_AA	Id2_AA	Id3_control	Id4_control	baseMean_AA_vs_control	log2FoldChange_AA_vs_control	lfcSE_AA_vs_control	pvalue_AA_vs_control	padj_AA_vs_control
ENSG00000100227	POLDIP3	9.91165776147018	9.75905867698959	9.485534477354035	9.46832307775379	814.4237137603657	0.37504169749672717	0.12550662411983562	0.002473167664876736	0.008562277019090493
ENSG00000239900	ADSL	7.146337728783362	7.021881673132556	6.361982046703211	6.476638398115071	112.36477245989175	0.8263261348239583	0.29399050662519755	0.002531037638306159	0.008702608865956793
ENSG00000100290	BIK	7.526379684478528	7.412944175830456	6.777625953637533	6.919336153424359	147.8504889837426	0.7340946225602332	0.25779051531289554	0.0025902122150708263	0.008845486612010577
ENSG00000100311	PDGFB	5.304127185981736	5.507543614165562	4.8123872077074354	4.323321318978758	35.91058369017226	1.4578898167769465	0.5936975424496957	0.0026176666835098185	0.008878842399472493
ENSG00000183864	TOB2	9.875103688942584	9.839599299571434	10.204042575638162	10.141628747230248	1041.726730620328	-0.3257642885996026	0.11170443890560511	0.0031974013399376756	0.010772452836568544
ENSG00000100142	POLR2F	8.346263403711557	8.265905554929901	7.817627057336807	7.803110253507216	271.5297691650829	0.5472746119006031	0.19204564285990616	0.0032726133688087368	0.010952346074279905
ENSG00000179750	APOBEC3B	7.165651463632483	6.945029901634281	8.062483187157618	7.338501621674182	177.04167282311414	-0.7745911989521457	0.28896323750528286	0.003961499949934831	0.013170019701107849
ENSG00000182057	OGFRP1	6.846784293556823	6.673943620304245	6.0669079244163795	6.156245249396688	90.45507169623954	0.8430427989605537	0.32665006645480693	0.004838338106932716	0.01597924822158042
ENSG00000100031	GGT1	2.452565635572884	2.5036886139661703	2.9244221046344836	3.04055082822031	7.610568689450942	-3.570115821918312	1.7770102056343222	0.0052522416551509365	0.01723284516918804
ENSG00000040608	RTN4R	3.177525467948778	3.02281433737101	3.659114221492985	3.7016373269037146	11.85445068168874	-2.0976768549162954	1.1318502390071932	0.005419864104878304	0.017440844747749415
ENSG00000185686	PRAME	2.444324237754098	2.4955614291578705	2.8857726520841207	3.0591121347209604	7.593351731732695	-3.556738274771064	1.7853748021498574	0.0053736934032695225	0.017440844747749415
ENSG00000100003	SEC14L2	7.367687997292231	7.455414792495247	7.845357001580329	8.010764864287692	208.30455584860817	-0.5846675773467173	0.21925540481173794	0.005390850761242113	0.017440844747749415
ENSG00000099940	SNAP29	8.486900833481307	8.544292936870075	8.992951069038488	8.8499855802992915	426.57800963652585	-0.4337197031410249	0.16007743270199526	0.005578538928241818	0.01783711173234008
ENSG00000100030	MAPK1	11.283509390342216	11.25287344461255	11.5493271479648	11.450378776753052	2682.67111696349	-0.23642774348707352	0.08659657113954346	0.005993656959487735	0.01901360121281359
ENSG00000100196	KDELR3	7.289457638647023	7.285963007337016	6.602638048377284	6.797487463238178	131.53136186991128	0.7001346353451605	0.27140714802929233	0.006022236240711874	0.01901360121281359
ENSG00000133466	C1QTNF6	5.55362988571719	5.571093143358123	4.9324555372828565	4.834757886799385	39.96306078870342	1.136800649209706	0.49638342068401387	0.006457183778285796	0.020259414104371685
ENSG00000099949	LZTR1	5.960227315066157	6.13647956545741	6.552755878623293	6.8217205077322	86.64172869272572	-0.8350069937280923	0.33915229158528587	0.006681573683539575	0.02070462956257325
ENSG00000100027	YPEL1	4.245929845834173	4.224672397266027	3.5970387620141557	3.6558838685622215	16.785793025461142	1.6509120073840695	0.8431420585246729	0.006650540456670405	0.02070462956257325
ENSG00000100211	CBY1	7.701030291442136	7.830284446696042	7.168853596021501	7.31749406742593	185.86870628808367	0.5949766618379339	0.231203362083902	0.0070570606283152735	0.021734014941191825
ENSG00000100348	TXN2	8.959539965473278	9.003468132258602	9.356682484270834	9.304316944984249	575.3388211801257	-0.3669126211097527	0.1390927626801475	0.007300037298932115	0.022276133367434493
ENSG00000284194	SCO2	6.667967825168023	6.509731427181937	7.184414862335017	7.154344466726789	121.51023874175358	-0.7007263268577147	0.279755925783111	0.007321836664595002	0.022276133367434493
ENSG00000280383	Z95331.1	6.745698227121712	7.050884839974984	6.203800902566643	6.361186490668919	100.57535012370295	0.7798576289953193	0.3176597453334006	0.007541219886211069	0.022805375800469617
ENSG00000283633	AP000547.3	2.645054272789508	2.6963470756440433	3.129589034565679	3.1591377115694987	8.374702183052582	-2.3047795135594957	1.442024768712896	0.00786799608876488	0.02365110201532916
ENSG00000128266	GNAZ	4.342507248103172	4.240796285742427	3.5888942198381586	3.763133470719826	17.46283255106859	1.5884347037895312	0.8351880178465663	0.007944451098340776	0.023738776496232558
ENSG00000242259	C22orf39	7.601911700742139	7.526548417353358	7.0702030200660015	7.0117395639232765	161.55448035057367	0.6095498285724003	0.24294154576512542	0.008302890372801307	0.024517946865566215
ENSG00000184164	CRELD2	8.052112361648629	8.089603034121884	8.48583068837594	8.499341863777971	315.3227166589628	-0.4581263148899455	0.17839014679196552	0.008258660812743214	0.024517946865566215
ENSG00000100380	ST13	11.1656973486677	11.051106541493006	10.804641669465008	10.920315177808833	2036.950963634589	0.2510313619355542	0.09628164756873454	0.008666686522406859	0.025442553416656393
ENSG00000133519	ZDHHC8P1	3.0162040984694816	3.284510618774127	2.699792897942334	2.7327362644721784	8.574235129932358	2.2435462680167793	1.4593319492477788	0.009066836059136186	0.02615834311314003
ENSG00000100100	PIK3IP1	6.923488019175385	6.912574044830415	7.5554748355449455	7.34813501453313	149.46568391886365	-0.6295506710803676	0.2555058603004417	0.00904462234656317	0.02615834311314003
ENSG00000196588	MRTFA	7.904763836140558	7.877477690410655	8.367123530961456	8.285945637050213	280.1025236616815	-0.4772307269639153	0.1886896756214396	0.009053047047752592	0.02615834311314003
ENSG00000100239	PPP6R2	8.879183117655735	9.008371688635966	9.318907450999323	9.2569522277615075	559.707934455762	-0.36072636907324845	0.1430101242937472	0.010222905413795582	0.029325134387002186
ENSG00000100209	HSCB	6.214554167149496	6.089448262164226	5.5049388347341734	5.590111863679297	60.289051896204086	0.8619069378847323	0.39382195629830374	0.013083321112689405	0.03715240290500926
ENSG00000244627	TPTEP2	5.650960366205328	5.642645914168143	5.088993306669952	4.967583228473398	42.70698423445882	0.9879476147390648	0.47145803582135937	0.013099552418698486	0.03715240290500926
ENSG00000100033	PRODH	4.0402080047376465	3.852914008466231	3.384451442104073	3.447098535707359	14.039591553016638	1.5346096198952615	0.9344366981287174	0.013328738533155348	0.03759003788564036
ENSG00000099956	SMARCB1	9.772501226048986	9.626609056487297	9.383953823208264	9.421835861543212	755.2585979030434	0.31088215613408904	0.12847032176446785	0.014219129846612374	0.03987711275418666
ENSG00000100207	TCF20	10.741036876689568	10.695472477440914	10.478660726855564	10.49960451459271	1561.4426091223906	0.2352252158823128	0.09743085045610372	0.015024263821902077	0.04190100243663801
ENSG00000100034	PPM1F	7.522087101109162	7.482159038993141	6.8044712774084415	7.1532539055090645	155.35364881097433	0.5920897353312423	0.25808193688478276	0.015152473228034398	0.04202509149432745
ENSG00000224086	PPM1F-AS1	3.047535114339684	3.1013058902525406	3.594396952077234	3.5135180721472707	10.906888532751589	-1.6069031931160749	1.0980646032101773	0.015271564718548016	0.04212266752039068
ENSG00000161179	YDJC	6.384023865966539	6.150253812930056	5.589777925393636	5.758931830791905	65.58575356189145	0.8220405655732227	0.38322529128987	0.01552896697844262	0.04259858701190271
ENSG00000273253	AL022328.4	1.494367259486954	1.4962940416644068	1.734103719336537	1.7543706992586525	3.3100845618362924	-0.8230615160879039	1.4681081323014722	0.015643565881151213	0.042679728654010374
ENSG00000079974	RABL2B	8.24089299473788	8.189062641578195	7.852534837266828	7.763408710689334	261.3590437140466	0.448371040222757	0.19464529750754664	0.017390879563004776	0.047190386706099444
ENSG00000185340	GAS2L1	5.72283270672255	5.527321438160008	5.990409897396828	6.440368492739641	64.12098051093221	-0.8310565661433058	0.40280614319879704	0.01821778873151167	0.049168440554940095
ENSG00000100281	HMGXB4	9.294751204011707	9.381130941604125	8.972038747852462	9.081594144346756	585.1854247310399	0.3256526854454206	0.1404196302907877	0.018462636655348984	0.0495628000052684
ENSG00000235209	AL022318.1	2.032768036129783	2.0792494088665174	2.4156272312220777	2.366279114083537	5.109378762070752	-1.9741029934248142	2.520013661326997	0.02302482226597027	0.06148117434849508
ENSG00000133477	FAM83F	9.81567052975885	9.805372655499692	10.13615748482435	9.987752780993521	984.6003097387286	-0.26114213809589704	0.11709867915178299	0.024026915727193232	0.06381752219603705
ENSG00000286406	AC138776.1	1.5579572910707782	1.5709230010385262	1.3483060891652507	1.3467272362304437	2.898143861824643	0.6336456392275195	1.1545660848952815	0.02725124780066484	0.07200066524175658
ENSG00000100319	ZMAT5	5.802170861097366	5.676882300689678	6.331471970605335	6.209561524270802	66.48770211247387	-0.7222028969700974	0.3697254692986759	0.027980824878487708	0.07354122559686299
ENSG00000128383	APOBEC3A	1.2716404067618792	1.2733064539651044	1.5796241658871548	1.3932090383727496	2.85116727488405	-0.5956491254172273	1.113042458525905	0.02832426794268188	0.07405615889180367
ENSG00000185022	MAFF	6.775171637752394	6.566779119918268	7.3994566436183655	6.930868073580888	125.33753371211903	-0.601374755413128	0.2968031818524634	0.0284752964069397	0.0740652787372214
ENSG00000100416	TRMU	8.54106597238562	8.485012429908442	7.96187548419339	8.296779581594535	324.41735291717583	0.4012985672654948	0.1891776846173902	0.02889133331520927	0.0747600480630673
ENSG00000228315	GUSBP11	6.836567791998941	6.850164793803648	7.306517408464175	7.279839862510817	136.64712631537137	-0.5316394111808789	0.25908405517954397	0.029420131397691052	0.0757379792904662
ENSG00000235786	ZNRF3-IT1	3.2363683325679684	3.1046909999551224	2.763550340024018	2.795271228787546	8.46000693371078	1.3675865722106466	1.2461566462085432	0.03052140938196603	0.07817218117217829
ENSG00000205593	DENND6B	4.585154647025595	4.761586112427864	5.286082796068858	5.133676410265212	32.46294531431236	-0.9159921091108417	0.5360366154708871	0.03241300655788775	0.08259558016273934
ENSG00000287236	Z73420.2	2.3787311619096205	2.3442992401037097	2.836853742070277	2.5724497531512442	6.400792783796151	-1.3095499156491948	1.5414537076055033	0.03367351382000887	0.08537426231133562
ENSG00000278920	AC005005.4	4.2423032087506485	4.552666363727672	3.7821099714992252	4.0030496642788975	19.154535547868544	1.0821886692143474	0.7438374663875211	0.035931135471561716	0.09064035179258283
ENSG00000015475	BID	8.306414692254865	8.19525453752488	7.673565181534026	8.043149889179125	270.238493246378	0.41366491275261746	0.20648644791873846	0.037928369665753865	0.09472657498611164
ENSG00000241878	PISD	8.738588849092208	8.75895198548524	8.42425232920562	8.455942535916783	389.1527565287309	0.3303211562962718	0.1624653559302578	0.03778403286666664	0.09472657498611164
ENSG00000166897	ELFN2	5.1319804299528	5.411924292006169	4.806116604525723	4.711426044553342	34.04835004650019	0.868038577707284	0.5234306418746326	0.03949111232658339	0.09814127914824189
ENSG00000100376	FAM118A	8.439549361015825	8.206606345284635	8.095668069132648	7.812748607972962	286.05168930800716	0.39880816235833577	0.2009860270116454	0.04013570304945349	0.0992518370976633
ENSG00000273068	Z99755.2	1.1457213101445254	1.147031597044546	1.2661402821604875	1.3896509101095087	2.5184068850984396	-0.5106193470099545	1.0205973030185633	0.04047024589300685	0.0995885462661247
ENSG00000188677	PARVB	7.7620591596330355	7.5922505076655336	7.234256255284521	7.328181368876842	180.98200774165468	0.45275452774252467	0.23156596849159816	0.040781528168513666	0.09986501044192127
ENSG00000133460	SLC2A11	6.99925568976996	6.976124141998703	6.52699670910129	6.563868278229461	110.87030029174625	0.539973142539207	0.2851585021967421	0.042291526024556055	0.10305993235110261
ENSG00000128165	ADM2	4.82542572771076	5.270647868283781	7.34808996449579	5.356150724172719	82.00791166388231	-1.0001757821917572	1.273208360503802	0.04686298614497991	0.11364840118251168
ENSG00000230149	AL021707.3	1.7311934539945155	1.6934897173625598	1.9996492507670836	1.9193676696288031	3.8238452932426834	-0.8021549473188991	1.29396343743907	0.05533325349152592	0.13290570934328236
ENSG00000188130	MAPK12	2.3286122537014617	2.346926711220599	2.0666771124730707	2.0618942088622454	4.857783952843952	0.9467606096205695	1.3393577713793734	0.05524339103678271	0.13290570934328236
ENSG00000100079	LGALS2	1.6968424842519179	1.7411347997038495	1.9714565415856904	1.9572622138799471	3.824349882944159	-0.7890283633043778	1.271704460293254	0.05625022523222183	0.13446482412654934
ENSG00000242247	ARFGAP3	9.101609114633467	9.1907459420932	9.488096997500765	9.304593733139965	621.4913519777879	-0.2634510902811819	0.14054353756374371	0.056596496637459213	0.13465138062561385
ENSG00000185065	AC000068.1	4.33761497931855	4.357349904231354	3.853212910350838	3.9632786644250046	18.345546278619793	0.9255519036670059	0.6974074466463391	0.0583120900429038	0.1380786283091401
ENSG00000184208	C22orf46	6.674439688885183	6.732664714800128	7.103512565148404	7.1079315798578815	121.63777386706393	-0.4812054797078471	0.2719691026973007	0.05886507842723634	0.13873365901630347
ENSG00000100028	SNRPD3	9.583926756059402	9.540659164077706	9.279788887796652	9.381811873241682	700.5015712335103	0.24051087952101524	0.12985808203346058	0.0606186046944048	0.1419903718683318
ENSG00000100167	SEPTIN3	3.193289076759357	3.0573424159308678	2.7489992672788213	2.8189689485742875	8.223658557934375	1.01064484249485	1.0778861522568275	0.06081260946552059	0.1419903718683318
ENSG00000099999	RNF215	6.831465855920595	6.787563519901799	6.25223431987965	6.507688493092414	98.64171877228051	0.522256771878862	0.3061776026266728	0.0644964906394283	0.1498946217638565
ENSG00000280007	AC008079.1	1.1500691303369057	1.1265717349468902	0.9755181165543687	0.9743531944308267	2.1647471226586203	0.4249709268391341	0.944369901728081	0.06508096887525863	0.1505559740800914
ENSG00000182541	LIMK2	10.322100721305933	10.363845337823296	10.463678344849557	10.58617735159736	1387.1037044727898	-0.1881330593012115	0.10413583632374822	0.06820318657338825	0.15705504431119682
ENSG00000099960	SLC7A4	2.8759502836253477	3.041160730648033	3.368055254427851	3.2597753833351635	9.396602760851229	-0.9312833860901005	0.9812314466333815	0.07141769259528617	0.16294455235091448
ENSG00000100206	DMC1	4.6758848378156035	5.021426867997764	4.257994725390841	4.523137109170123	26.096665300396975	0.8114276043892514	0.5995888385420044	0.07173455392341056	0.16294455235091448
ENSG00000205559	CHKB-DT	5.515628851031507	5.677098446814357	5.318059234020296	4.8945762540440825	42.78011639663714	0.7039031388530009	0.4715500126036571	0.07156054140705491	0.16294455235091448
ENSG00000099899	TRMT2A	7.4750294401742075	7.3642878237496	7.6442960748066735	7.878372255267052	195.12672541535687	-0.3878869041184662	0.22621596892248447	0.07295415431300918	0.1649684029960838
ENSG00000069998	HDHD5	8.798953094980597	8.773147854249006	8.37575576417639	8.633059974215234	403.4600759046816	0.2924821108443862	0.16821471896174128	0.07535997890379109	0.16964443681481223
ENSG00000070010	UFD1	9.482792653165475	9.48030224922811	9.286489813808254	9.24066069962741	665.014817842377	0.2278796682082894	0.13069580691223057	0.07729123432967788	0.17193439179409417
ENSG00000100219	XBP1	10.436357126013428	10.490720984167575	10.423383312568076	10.040591518154393	1313.488166792105	0.22372517115348167	0.12817179183101698	0.07725045095616787	0.17193439179409417
ENSG00000189306	RRP7A	9.50967940590559	9.49622296741258	9.163420340600783	9.375894466884088	672.5723935745555	0.23827517610398677	0.13694716450334393	0.07740472618618582	0.17193439179409417
ENSG00000188263	IL17REL	2.146621494865131	2.1131214697671252	2.4436546021522574	2.331802604468378	5.081329989233062	-0.7839307810646391	1.1128182747909983	0.08091028764066595	0.17892935857098813
ENSG00000197182	MIRLET7BHG	6.546256601824357	6.688837356289	6.827043660894621	7.177937168589834	114.62830736089168	-0.4728206489778341	0.29266612682007886	0.08130973451900166	0.17902406459885453
ENSG00000077935	SMC1B	0.9369325586139015	1.0115968312863108	0.83248604626993306	0.8315103419383351	1.9498174553028194	0.3719492520690209	0.907486871729103	0.08608787601502466	0.18871665397180076
ENSG00000271138	IGLVIVOR22-1	0.9675971886702752	0.9766470449518169	0.8264409865414277	0.8254053063656661	1.9320959078830953	0.37139994194926373	0.906975327832007	0.08691101907666694	0.18887156526617663
ENSG00000214093	AL096701.1	0.9675971886702752	0.9766470449518169	0.8264409865414277	0.8254053063656661	1.9320959078830953	0.37139994194926373	0.906975327832007	0.08691101907666694	0.18887156526617663
ENSG00000287817	AL096701.4	3.145574896586102	3.1437728239556613	2.861448893100187	2.811144024581965	8.307559954629163	0.8377969112280403	0.9512905747099207	0.09189794947501029	0.1971485924634836
ENSG00000100060	MFNG	4.232414421329509	3.990761521320092	4.644109310529224	4.411311274170975	21.06974559849794	-0.7754991069147092	0.6404385685732668	0.09119410721224203	0.1971485924634836
ENSG00000213923	CSNK1E	9.04889942520479	9.062559641689306	8.798757877019664	8.850121126407226	493.0209363082757	0.24413296567862047	0.14722543758397566	0.09170277647100872	0.1971485924634836
ENSG00000128340	RAC2	7.204461149404409	7.072367263743014	6.581041257413854	6.9288127295578095	125.64837538711173	0.44015746082821833	0.2802002482963079	0.0938036947790423	0.20038065863437973
ENSG00000169635	HIC2	6.554649158036838	6.675271279697212	7.0332596227231114	6.926117423484653	112.78649543024235	-0.4389386474608827	0.28245121358295494	0.09524216108311143	0.20259137654119466
ENSG00000100139	MICALL1	8.988074792694505	9.025938500184495	8.769413926307097	8.78532199567598	476.89113314874214	0.2429134768821038	0.1490690321784008	0.09698004778991391	0.2054176539685096
ENSG00000274717	AL049757.1	0.7079777514228645	0.7089976042296318	0.867649243530133	0.8237764153903906	1.7955970392335794	-0.3433943247267514	0.8911992670501117	0.09786433641296279	0.20641973478700554
ENSG00000100147	CCDC134	6.587343111666601	6.924571007580992	6.24386210583875	6.498986102526531	96.8491241454361	0.47472546307415464	0.3177782882717123	0.10318463358340109	0.21673090401199724
ENSG00000100321	SYNGR1	1.730375570211343	1.547164910758828	1.4292855428865412	1.4685873059145649	3.09165482075984	0.5205231477999498	0.979597596663795	0.10770134429131038	0.22527531180932422
ENSG00000100151	PICK1	7.87843431267193	8.11882415951783	8.198492369490271	8.358837943847313	284.34507486448166	-0.3013012670130859	0.1948867095416557	0.11009256412961047	0.22932144063512222
ENSG00000184983	NDUFA6	7.53336780237649	7.621860048987643	7.944003030948566	7.793931678399993	213.03622714248024	-0.32550266590995824	0.21343112141322476	0.11244163256183758	0.23324669233901843
ENSG00000100150	DEPDC5	8.02998864133432	7.724788609594178	8.01616756304103	8.331559354621012	264.2343893758471	-0.3209878979208305	0.21225854622171042	0.1158486038264918	0.2393250992629584
ENSG00000133488	SEC14L4	3.0283824954813303	3.0800217615842325	2.799657719102554	2.7499406282807803	7.8422575250781135	0.7315351283860925	0.9038738498259445	0.12036691248908468	0.24705662041526752
ENSG00000100307	CBX7	6.611223126904553	6.5889872610935	6.303203673596317	6.182488833443128	86.886138944729	0.44942542436205857	0.3158472506784621	0.12104192122723473	0.24705662041526752
ENSG00000185386	MAPK11	3.6015679007833556	3.7822127511390917	3.360773879783232	3.379084900636181	12.057680789569392	0.7428362192556748	0.7776392039099179	0.12106758689672473	0.24705662041526752
ENSG00000272669	AL021707.6	3.247902480366162	3.3715725850598957	3.711225375588468	3.5507780893719287	11.633655207500524	-0.7312942173693753	0.7877232433367787	0.12352605832892559	0.2510529606523103
ENSG00000100426	ZBED4	9.878561005787144	9.878288148326998	9.67379308653783	9.737108150259242	888.320811940734	0.1787830124275038	0.11760464132557667	0.12456819874637219	0.25215014423660825
ENSG00000128191	DGCR8	9.311417533221432	9.280838076748188	9.031111594864587	9.15855781799481	588.2137320770618	0.20934752122469608	0.13935454464517744	0.1273277739598956	0.2567009740075004
ENSG00000235954	TTC28-AS1	6.693777840395034	6.979995958485988	6.526348241106125	6.469026022239415	103.24203276359393	0.4215096552736567	0.29918534323346746	0.12822395706891945	0.2574737057943903
ENSG00000100116	GCAT	7.639874543925512	7.63663998016184	7.302550554574388	7.395204356797916	181.4822088044591	0.3269439712041344	0.2262405821672824	0.13176342480354428	0.26348047020873333
ENSG00000241990	PRR34-AS1	2.873477064641486	2.9969353065872975	3.2354715200396136	3.2119442168108785	8.837576298888902	-0.7005952282697464	0.853830612571318	0.13226509659880636	0.26348047020873333
ENSG00000273343	AC007663.4	1.858937277738358	1.965122863520142	1.7288494703037989	1.7249430394794405	3.676806331546603	0.5413062928435863	0.9504576539731786	0.13459281058949504	0.26600626344852957
ENSG00000184076	UQCR10	9.172431196956829	9.167068151748467	9.354234031713007	9.363363563142657	616.4330393339687	-0.19785375850799303	0.13414093911469477	0.1341508040625499	0.26600626344852957
ENSG00000099992	TBC1D10A	6.293765229047164	6.658660364649704	6.74456166450463	6.919745736619461	102.72847118803467	-0.4181531580447412	0.30639352154083493	0.13787115643065675	0.26930474913692487
ENSG00000273082	Z73429.1	0.5006097040852991	0.5014739301365786	0.6218449022031795	0.6151755105504448	1.5317044803209616	-0.28912279903908755	0.8621850601776297	0.1377948631281156	0.26930474913692487
ENSG00000177989	ODF3B	0.5006097040852991	0.5014739301365786	0.6218449022031795	0.6151755105504448	1.5317044803209616	-0.28912279903908755	0.8621850601776297	0.1377948631281156	0.26930474913692487
ENSG00000221890	NPTXR	4.135464187491141	3.7658971559306	3.656811651379134	3.600465464692565	14.582820191572498	0.6898690892825201	0.7190157718923524	0.13966345933632449	0.26965790994936495
ENSG00000100347	SAMM50	9.348554750640714	9.24885814894895	9.113236581929455	9.102531330448798	591.1389686224943	0.20142688148841661	0.1380697540649085	0.1386911050640954	0.26965790994936495
ENSG00000025708	TYMP	3.5419344377443975	3.5976430945372586	3.8288538320073635	3.9492348470373195	13.763708746839452	-0.68519108148375385	0.7143794967157309	0.13942784308918765	0.26965790994936495
ENSG00000230513	THAP7-AS1	4.8502993828134295	4.990369716329868	5.37407032622983	5.202325289583537	35.347064789718154	-0.573218402097595	0.4765493998573016	0.14084072440495435	0.27088905613519954
ENSG00000199248	RNU6-28P	0.4841134409480096	0.48491851209782016	0.5648984211017973	0.62966223808854	1.5144875226027135	-0.2834706331024144	0.8596473877410942	0.14211261960810528	0.2712567872367637
ENSG00000237862	Z94160.1	0.4841134409480096	0.48491851209782016	0.5648984211017973	0.62966223808854	1.5144875226027135	-0.2834706331024144	0.8596473877410942	0.14211261960810528	0.2712567872367637
ENSG00000209482	SNORD83A	3.998215982915994	3.7685519058257686	3.414833762731578	3.6757781887246628	13.820200467075285	0.6858939756290546	0.7406063727127784	0.14316324970763733	0.2722270884592195
ENSG00000237476	LINC01637	2.4888066681793233	2.5742247811778114	2.820063861889812	2.7399504712412996	6.589692037120166	-0.6400351963490231	0.8977841850586735	0.14378446903027664	0.2723766168045241
ENSG00000183506	PI4KAP2	5.673945986539397	5.900371904668778	6.244755484860124	6.04360056194984	63.82089971197054	-0.4716425101827317	0.36908841607834664	0.14865490457778668	0.28054421841371774
ENSG00000183785	TUBA8	1.2243338746675696	1.1884292212918848	1.4124970882675434	1.3007783721149955	2.5560333718343395	-0.41125904294624815	0.9009766008452661	0.15054883368093094	0.2830543614525368
ENSG00000198951	NAGA	8.936001198818525	8.886542050395812	9.123157307571917	9.085064183899892	516.1365108139457	-0.2027736733738689	0.14452622866131448	0.15330816142198625	0.28716677997700407
ENSG00000260924	LINC01311	3.951814518409733	4.033733234983267	3.6195107000241133	3.732332983479162	14.721904589332361	0.6541630128041552	0.6890376405514375	0.15460960136308077	0.2885279549600987
ENSG00000242251	RN7SL20P	1.2067422365710274	1.1709351437780346	1.2899294218494781	1.3826458018016787	2.504382498679595	-0.4028919711986388	0.8955665700389682	0.15575154849127165	0.2895825086763643
ENSG00000099910	KLHL22	6.713121673197497	6.52514255164972	6.788131702740653	7.079460700583079	111.32637445027184	-0.38287383415575493	0.29159411335809854	0.15691685887174628	0.290672557762423
ENSG00000100036	SLC35E4	5.696395394967023	5.825326263412605	6.036902017116021	6.167671789058386	62.03975432218939	-0.45803594723227053	0.36692367278847404	0.15897500761174663	0.29340240375403237
ENSG00000272942	AL022324.3	0.5191636478327332	0.5939753745897323	0.4488074280506857	0.44806961464755485	1.4667934783320453	0.27048399951968866	0.8526509764579957	0.1600062045805007	0.2942238633678071
ENSG00000261188	Z95115.1	4.33690356378844	4.199030326496989	3.7989834713547324	4.062102973282812	17.798770766088683	0.6250662859606785	0.6465393775308726	0.16511100084588237	0.30250263658625165
ENSG00000184792	OSBP2	6.388864977321551	6.014838450874193	5.909887427127693	5.833547201773872	67.07828573218241	0.4509382143791605	0.36538019993240867	0.16580174207228718	0.30266354371013876
ENSG00000241360	PDXP	2.2934579140808538	2.3382552586676937	2.5814407924560525	2.4729894106320334	5.58207551362356	-0.5660394590249475	0.882430807722551	0.16827815213813407	0.30607113178747575
ENSG00000284431	AL022238.3	1.7651276287841804	1.8427969838338747	1.589005429051636	1.6666049468832145	3.4092166116331057	0.4460569059470878	0.8937010312059049	0.17383423873811696	0.3150353351860459
ENSG00000099958	DERL3	2.959157520470319	2.973426562392126	3.2683758536927607	3.162032668041867	8.82304732276858	-0.6040977191325816	0.7953048612946162	0.17726345671771634	0.3200944434255166
ENSG00000272954	AP000553.2	1.3132686494136905	1.2900082994321527	1.1398361307488127	1.1782742949328984	2.4114227238529895	0.37689615571272783	0.8772955292394373	0.1787182824938681	0.3215647950248093
ENSG00000242082	SLC5A4-AS1	3.3544524127341506	3.4079739136373823	3.069263778713263	3.163569940114523	9.795007883797139	0.6057748151586758	0.7729107031116359	0.18152929824726036	0.32545609900044536
ENSG00000205643	CDPF1	5.6794229151177715	5.697158228558769	5.194843905564246	5.492103612158026	46.7197140349606	0.47573934669430695	0.42054500223105995	0.18650175269930241	0.3331810670998214
ENSG00000235159	AL121672.2	1.076826591440795	1.040992131813417	1.1595630738868823	1.220208681759977	2.2577068974852255	-0.3511477609881043	0.8654920053402343	0.19060198096682726	0.3392985618629336
ENSG00000244491	AL021707.5	0.26130872261211535	0.2619972171202893	0.3790339281174532	0.337217692885691	1.285028879126592	-0.23908383085867152	0.8405785976654573	0.1926107058033283	0.34166280676067423
ENSG00000100354	TNRC6B	10.974863802083862	11.1636850768769	10.923327797777524	10.97134902594988	2064.3644908085057	0.12694021011770149	0.09858664076631567	0.1948024764976055	0.3431257656203437
ENSG00000238120	LINC01589	1.856850876323648	1.6739579143275638	1.6405606843382694	1.554551127453788	3.372764337390706	0.4095746752281537	0.8726415085058272	0.1945113323904315	0.3431257656203437
ENSG00000236794	BCRP8	0.24809414794767756	0.2487733451044013	0.3284435621746511	0.3591710584004803	1.2678119214083439	-0.23631379412410455	0.8395212442998832	0.19651511099267846	0.3449321178962398
ENSG00000274422	AC245060.5	4.429875014821829	4.405959948755842	4.146326666868857	4.086998407958338	19.67483170889937	0.557790992552186	0.5914457471068132	0.1978477307268276	0.3460611875430922
ENSG00000100302	RASD2	2.90019875898585	2.7326797080695884	3.0290783159737766	3.0957946449118046	7.975012432472152	-0.5555589848341721	0.8060366638726459	0.19873156954161428	0.346400166353786
ENSG00000100342	APOL1	5.652884623317792	5.468998382076247	5.23791273000061	5.252487272241842	43.01973030407069	0.4673151228225658	0.42811125472626327	0.1996593110615784	0.3468130593526379
ENSG00000093100	AC016026.1	2.2276469494789093	2.197313622381227	2.5813445269010376	2.2351769671751476	5.369329238164211	-0.48481843223687504	0.8513541660603708	0.20680408393654517	0.3567548114644182
ENSG00000233080	LINC01399	0.2117407956284859	0.21240003903688215	0.2532281572390867	0.3563678823365056	1.2505949636900957	-0.22695505951734204	0.8363751047530942	0.20621570509449116	0.3567548114644182
ENSG00000274602	PI4KAP1	4.400094691600567	4.569710577910351	4.763521184270935	4.823635436022846	25.503126068553875	-0.5142764632008806	0.5322643752619188	0.2108068607277416	0.360706435085048
ENSG00000100068	LRP5L	6.3234818302848526	6.527159200404865	6.699081458744502	6.7268593957451515	95.94072688466602	-0.34800650897611196	0.30179192015019857	0.21125038230080503	0.360706435085048
